date,download,upload
"2016-09-11T17:00:39.858571","73.1929088627 Mb/s","7.48809561518 Mb/s"
"2016-09-11T17:05:43.367222","39.7851277102 Mb/s","3.9971389606 Mb/s"
"2016-09-11T17:10:33.256534","71.3555851219 Mb/s","8.54261380909 Mb/s"
"2016-09-11T17:15:42.164508","77.6546028769 Mb/s","6.64310442257 Mb/s"
"2016-09-11T17:20:31.989710","66.0668651257 Mb/s","7.88388363714 Mb/s"
"2016-09-11T17:25:33.430441","80.8240397479 Mb/s","6.30004929871 Mb/s"
"2016-09-11T17:30:34.430356","73.7401886019 Mb/s","9.01694899352 Mb/s"
"2016-09-11T17:35:37.573749","76.0818547159 Mb/s","6.33514844926 Mb/s"
"2016-09-11T17:40:32.484439","70.4407222979 Mb/s","7.6928573783 Mb/s"
"2016-09-11T17:45:32.324375","76.4848355516 Mb/s","8.02119503307 Mb/s"
"2016-09-11T17:50:39.839274","74.5298838942 Mb/s","5.75431687064 Mb/s"
"2016-09-11T17:55:45.878774","74.3303634234 Mb/s","8.31451292316 Mb/s"
"2016-09-11T18:00:49.289329","73.0427658076 Mb/s","6.51287973438 Mb/s"
"2016-09-11T18:05:35.378521","73.6943594837 Mb/s","8.64618913886 Mb/s"
"2016-09-11T18:10:44.677903","75.8141281239 Mb/s","6.47778256112 Mb/s"
"2016-09-11T18:15:33.594031","76.5495914114 Mb/s","6.81218363546 Mb/s"
"2016-09-11T18:20:35.244989","73.4437867782 Mb/s","8.34745847062 Mb/s"
"2016-09-11T18:25:42.079207","77.1888635834 Mb/s","6.64874112037 Mb/s"
"2016-09-11T18:30:36.905204","75.0221776524 Mb/s","7.88974597857 Mb/s"
"2016-09-11T18:35:34.554599","73.7585975914 Mb/s","8.08389311106 Mb/s"
"2016-09-11T18:40:35.199578","76.9555105755 Mb/s","6.60785039586 Mb/s"
"2016-09-11T18:45:35.823350","72.9412211504 Mb/s","8.83320490817 Mb/s"
"2016-09-11T18:50:44.843483","71.9111838593 Mb/s","6.29462397713 Mb/s"
"2016-09-11T18:55:38.548587","61.3171072306 Mb/s","8.29438256952 Mb/s"
"2016-09-11T19:00:37.013417","78.0780828948 Mb/s","6.48497295887 Mb/s"
"2016-09-11T19:05:32.926283","73.0751130477 Mb/s","8.29779417561 Mb/s"
"2016-09-11T19:10:40.755842","75.7545476665 Mb/s","6.22113094545 Mb/s"
"2016-09-11T19:15:37.951539","70.071616773 Mb/s","8.37682369218 Mb/s"
"2016-09-11T19:20:39.743282","66.6841249277 Mb/s","6.51510115314 Mb/s"
"2016-09-11T19:25:38.750030","54.8860177987 Mb/s","8.65255910778 Mb/s"
"2016-09-11T19:30:36.283701","63.4159899911 Mb/s","7.26765107061 Mb/s"
"2016-09-11T19:35:36.165571","67.6616163065 Mb/s","7.92312408581 Mb/s"
"2016-09-11T19:40:34.177786","78.0405149257 Mb/s","6.36583545849 Mb/s"
"2016-09-11T19:45:37.738485","69.9928397185 Mb/s","7.73250210434 Mb/s"
"2016-09-11T19:50:42.836629","78.3896632672 Mb/s","6.62995047728 Mb/s"
"2016-09-11T19:55:33.959997","77.4116384951 Mb/s","7.79271092738 Mb/s"
"2016-09-11T20:00:41.669441","66.6133370998 Mb/s","7.5337612681 Mb/s"
"2016-09-11T20:05:34.662471","79.7761373216 Mb/s","6.6780450472 Mb/s"
"2016-09-11T20:10:33.609530","72.4626232548 Mb/s","7.43786598449 Mb/s"
"2016-09-11T20:15:42.535596","47.0612371152 Mb/s","5.90899854691 Mb/s"
"2016-09-11T20:20:35.069527","64.6465636397 Mb/s","8.74240962961 Mb/s"
"2016-09-11T20:25:36.915831","75.6060050185 Mb/s","6.31299140563 Mb/s"
"2016-09-11T20:30:44.184891","61.7782397901 Mb/s","7.90297064381 Mb/s"
"2016-09-11T20:35:41.145770","78.5745769798 Mb/s","6.49515457617 Mb/s"
"2016-09-11T20:40:37.563272","72.3410269413 Mb/s","8.31750706667 Mb/s"
"2016-09-11T20:45:34.807230","53.2693096839 Mb/s","8.27195330506 Mb/s"
"2016-09-11T20:50:39.489044","79.4888220367 Mb/s","6.7751911325 Mb/s"
"2016-09-11T20:55:37.114380","70.8744478255 Mb/s","7.08223365417 Mb/s"
"2016-09-11T21:00:33.568967","66.8100753476 Mb/s","8.46662788473 Mb/s"
"2016-09-11T21:05:36.106492","73.1233197282 Mb/s","7.92773815714 Mb/s"
"2016-09-11T21:10:35.750570","50.0615792134 Mb/s","6.3568480758 Mb/s"
"2016-09-11T21:15:36.714245","73.317229442 Mb/s","6.29180147175 Mb/s"
"2016-09-11T21:20:33.267730","69.90885051 Mb/s","8.87717597553 Mb/s"
"2016-09-11T21:25:42.844625","74.7226941086 Mb/s","6.37461551025 Mb/s"
"2016-09-11T21:30:32.243890","66.3870852373 Mb/s","8.48316583347 Mb/s"
"2016-09-11T21:35:41.537226","75.4429118993 Mb/s","6.71977619287 Mb/s"
"2016-09-11T21:40:40.844596","76.1583581576 Mb/s","7.84362693745 Mb/s"
"2016-09-11T21:45:39.957465","73.4658793662 Mb/s","6.54804803887 Mb/s"
"2016-09-11T21:50:40.841631","75.9446164326 Mb/s","7.86366319201 Mb/s"
"2016-09-11T21:55:44.446919","68.5923795294 Mb/s","5.68526071889 Mb/s"
"2016-09-11T22:00:35.894903","73.5929367481 Mb/s","9.0043036434 Mb/s"
"2016-09-11T22:05:35.801205","76.0325071201 Mb/s","6.63175124051 Mb/s"
"2016-09-11T22:10:44.981170","70.8725157218 Mb/s","8.50354292282 Mb/s"
"2016-09-11T22:15:32.483155","74.0604753693 Mb/s","6.59526714099 Mb/s"
"2016-09-11T22:20:37.826338","76.6477258777 Mb/s","7.95789676102 Mb/s"
"2016-09-11T22:25:34.263966","70.3454415511 Mb/s","7.718062742 Mb/s"
"2016-09-11T22:30:41.685235","72.2335558885 Mb/s","4.34049090418 Mb/s"
"2016-09-11T22:35:42.473024","77.8013021149 Mb/s","7.8364100825 Mb/s"
"2016-09-11T22:40:31.999120","75.4361229844 Mb/s","8.40194279688 Mb/s"
"2016-09-11T22:45:37.042380","74.9496927498 Mb/s","7.44110349731 Mb/s"
"2016-09-11T22:50:31.933097","69.4809182794 Mb/s","8.36787814258 Mb/s"
"2016-09-11T22:55:34.596094","73.324172213 Mb/s","8.1193731767 Mb/s"
"2016-09-11T23:00:36.859954","76.2208915225 Mb/s","8.39147261894 Mb/s"
"2016-09-11T23:05:40.076305","65.8477893048 Mb/s","6.6807133068 Mb/s"
"2016-09-11T23:10:44.205655","74.9680918968 Mb/s","6.39156437808 Mb/s"
"2016-09-11T23:15:31.834523","71.5170424774 Mb/s","7.83954197996 Mb/s"
"2016-09-11T23:20:39.828359","73.5092718119 Mb/s","5.56155463696 Mb/s"
"2016-09-11T23:25:34.069365","74.1812371581 Mb/s","7.98757345761 Mb/s"
"2016-09-11T23:30:44.079399","53.6778179825 Mb/s","8.33894640086 Mb/s"
"2016-09-11T23:35:36.004248","62.6677972377 Mb/s","7.09658628796 Mb/s"
"2016-09-11T23:40:33.264035","73.139584963 Mb/s","8.11054512796 Mb/s"
"2016-09-11T23:45:31.856936","73.3121633944 Mb/s","7.35962676901 Mb/s"
"2016-09-11T23:50:36.520182","24.4354000267 Mb/s","6.86330742491 Mb/s"
"2016-09-11T23:55:40.737907","29.3686360486 Mb/s","6.5192118128 Mb/s"
"2016-09-12T00:00:35.241604","70.4949649423 Mb/s","7.47162332972 Mb/s"
"2016-09-12T00:05:43.040810","66.435685752 Mb/s","7.1293004628 Mb/s"
"2016-09-12T00:10:43.491557","77.9820747053 Mb/s","6.15314214629 Mb/s"
"2016-09-12T00:15:33.384013","80.2365497568 Mb/s","7.01161155336 Mb/s"
"2016-09-12T00:20:42.570141","77.5689645839 Mb/s","6.95664736428 Mb/s"
"2016-09-12T00:25:35.911261","75.4983467651 Mb/s","8.12308817527 Mb/s"
"2016-09-12T00:30:36.137365","80.0998881074 Mb/s","6.62282796903 Mb/s"
"2016-09-12T00:35:37.604703","72.0051533947 Mb/s","8.48434097181 Mb/s"
"2016-09-12T00:40:40.261664","78.346140181 Mb/s","6.52408324065 Mb/s"
"2016-09-12T00:45:32.128273","75.4734282334 Mb/s","8.76731320999 Mb/s"
"2016-09-12T00:50:33.521427","48.8878909964 Mb/s","6.52188209225 Mb/s"
"2016-09-12T00:55:47.270463","74.0642037831 Mb/s","8.70862572576 Mb/s"
"2016-09-12T01:00:48.944121","53.0421558608 Mb/s","8.13428274684 Mb/s"
"2016-09-12T01:05:46.929509","52.2499879382 Mb/s","8.86704126574 Mb/s"
"2016-09-12T01:10:38.272677","57.7667815815 Mb/s","6.9699909536 Mb/s"
"2016-09-12T01:15:41.796074","62.6803448002 Mb/s","6.32082374226 Mb/s"
"2016-09-12T01:20:38.244352","48.1276437899 Mb/s","6.09848900187 Mb/s"
"2016-09-12T01:25:33.883333","75.8296660779 Mb/s","6.40112900744 Mb/s"
"2016-09-12T01:30:39.396452","52.572197052 Mb/s","5.36713430784 Mb/s"
"2016-09-12T01:35:35.354804","61.4563427385 Mb/s","8.89299904519 Mb/s"
"2016-09-12T01:40:33.478649","78.5124799859 Mb/s","6.51891327393 Mb/s"
"2016-09-12T01:45:37.767648","80.5008433214 Mb/s","6.57324253949 Mb/s"
"2016-09-12T01:50:39.931428","76.7571784822 Mb/s","7.70410866066 Mb/s"
"2016-09-12T01:55:34.237153","65.7519935023 Mb/s","6.28481088702 Mb/s"
"2016-09-12T02:00:36.984727","66.3608418182 Mb/s","8.79476586422 Mb/s"
"2016-09-12T02:05:46.667255","74.2175835257 Mb/s","5.40211655099 Mb/s"
"2016-09-12T02:10:34.970871","66.1448510495 Mb/s","8.20691912154 Mb/s"
"2016-09-12T02:15:33.318595","75.0935471717 Mb/s","8.57320216672 Mb/s"
"2016-09-12T02:20:49.885700","45.4361591576 Mb/s","6.25092362454 Mb/s"
"2016-09-12T02:25:43.365575","77.2679705302 Mb/s","6.34348210771 Mb/s"
"2016-09-12T02:30:40.243864","64.7844119679 Mb/s","7.91796411477 Mb/s"
"2016-09-12T02:35:40.790921","74.1187158111 Mb/s","7.6743928424 Mb/s"
"2016-09-12T02:40:41.195879","78.8019889571 Mb/s","5.69709178433 Mb/s"
"2016-09-12T02:45:32.210804","76.0186269449 Mb/s","6.36818713331 Mb/s"
"2016-09-12T02:50:31.430596","50.3381782176 Mb/s","7.1112206374 Mb/s"
"2016-09-12T02:55:34.604472","35.5870763698 Mb/s","5.94823374053 Mb/s"
"2016-09-12T03:00:36.349202","74.3192471826 Mb/s","8.83966639763 Mb/s"
"2016-09-12T03:05:39.604851","75.7796920259 Mb/s","6.72654856292 Mb/s"
"2016-09-12T03:10:37.642460","65.9565541121 Mb/s","9.08433629549 Mb/s"
"2016-09-12T03:15:38.906653","68.5261598451 Mb/s","7.28108986699 Mb/s"
"2016-09-12T03:20:30.600540","76.0930016777 Mb/s","8.65764443958 Mb/s"
"2016-09-12T03:25:38.880792","75.6820157075 Mb/s","7.38926581959 Mb/s"
"2016-09-12T03:30:41.792116","61.1465552725 Mb/s","6.26866153433 Mb/s"
"2016-09-12T03:35:36.758936","43.0418934657 Mb/s","6.25395596552 Mb/s"
"2016-09-12T03:40:47.404811","63.9934775515 Mb/s","8.48811127874 Mb/s"
"2016-09-12T03:45:33.178472","79.0095971858 Mb/s","6.73759377906 Mb/s"
"2016-09-12T03:50:35.579195","73.5251318948 Mb/s","8.6782441297 Mb/s"
"2016-09-12T03:55:31.970041","77.7567860174 Mb/s","6.13083276486 Mb/s"
"2016-09-12T04:00:37.758278","78.7176476023 Mb/s","6.08157211132 Mb/s"
"2016-09-12T04:05:39.000953","64.9589371767 Mb/s","6.40749513951 Mb/s"
"2016-09-12T04:10:36.600181","79.0260391436 Mb/s","6.04273643949 Mb/s"
"2016-09-12T04:15:42.870162","71.5554353604 Mb/s","6.17978714841 Mb/s"
"2016-09-12T04:20:43.775855","74.8231402245 Mb/s","8.49770640845 Mb/s"
"2016-09-12T04:25:34.566475","79.1439169915 Mb/s","6.50136679537 Mb/s"
"2016-09-12T04:30:32.185481","71.5625427396 Mb/s","6.41653501633 Mb/s"
"2016-09-12T04:35:36.094160","73.7503071954 Mb/s","8.2026045399 Mb/s"
"2016-09-12T04:40:37.367831","74.6698808371 Mb/s","6.37229231721 Mb/s"
"2016-09-12T04:45:37.941458","77.4046272699 Mb/s","6.8325472551 Mb/s"
"2016-09-12T04:50:38.728621","67.6748629399 Mb/s","8.23798703267 Mb/s"
"2016-09-12T04:55:39.409415","72.1506933346 Mb/s","6.21514624011 Mb/s"
"2016-09-12T05:00:39.553446","46.8907896005 Mb/s","6.32132225215 Mb/s"
"2016-09-12T05:05:34.980234","74.735172883 Mb/s","9.16166074707 Mb/s"
"2016-09-12T05:10:32.497691","76.2844247786 Mb/s","7.96920053299 Mb/s"
"2016-09-12T05:15:36.332191","65.0057839301 Mb/s","8.60121815266 Mb/s"
"2016-09-12T05:20:42.948840","75.3731440202 Mb/s","7.6561465972 Mb/s"
"2016-09-12T05:25:42.791179","71.7052271735 Mb/s","8.43254543079 Mb/s"
"2016-09-12T05:30:36.533267","76.1254391938 Mb/s","6.12484872233 Mb/s"
"2016-09-12T05:35:34.925571","75.3279827874 Mb/s","8.76882929455 Mb/s"
"2016-09-12T05:40:33.877954","79.7860494495 Mb/s","6.88168238157 Mb/s"
"2016-09-12T05:45:42.726314","69.8593465963 Mb/s","6.15442986118 Mb/s"
"2016-09-12T05:50:40.800100","75.0422109595 Mb/s","8.67179613083 Mb/s"
"2016-09-12T05:55:35.599869","63.5173846835 Mb/s","5.19153962969 Mb/s"
"2016-09-12T06:00:41.366593","78.2603163521 Mb/s","5.97269782463 Mb/s"
"2016-09-12T06:05:32.425819","76.5592792943 Mb/s","8.78543353734 Mb/s"
"2016-09-12T06:10:41.960454","75.6524984325 Mb/s","6.26742677231 Mb/s"
"2016-09-12T06:15:37.681553","78.2504639135 Mb/s","5.98130131667 Mb/s"
"2016-09-12T06:20:44.663749","75.0871969837 Mb/s","9.0855703723 Mb/s"
"2016-09-12T06:25:38.121877","79.7820675743 Mb/s","5.95136542991 Mb/s"
"2016-09-12T06:30:45.334249","47.5576615709 Mb/s","6.16576694556 Mb/s"
"2016-09-12T06:35:42.417842","78.1243863457 Mb/s","6.63076558851 Mb/s"
"2016-09-12T06:40:46.018590","75.7751427348 Mb/s","7.66859300604 Mb/s"
"2016-09-12T06:45:40.371172","72.8547342664 Mb/s","5.91831610532 Mb/s"
"2016-09-12T06:50:39.586306","74.9842401874 Mb/s","8.6562533776 Mb/s"
"2016-09-12T06:55:40.521641","67.4309070386 Mb/s","5.93367834442 Mb/s"
"2016-09-12T07:00:38.845846","72.5007204023 Mb/s","6.01985202478 Mb/s"
"2016-09-12T07:05:45.095665","75.9295269379 Mb/s","5.92718429717 Mb/s"
"2016-09-12T07:10:35.096255","64.2616836354 Mb/s","8.4190558795 Mb/s"
"2016-09-12T07:15:37.119418","79.6624472818 Mb/s","6.42348103907 Mb/s"
"2016-09-12T07:20:45.043769","65.7622339408 Mb/s","8.25964926514 Mb/s"
"2016-09-12T07:25:44.066267","76.9436539522 Mb/s","6.49875909718 Mb/s"
"2016-09-12T07:30:48.386313","61.053272324 Mb/s","8.24696490744 Mb/s"
"2016-09-12T07:35:37.550910","48.9610700084 Mb/s","5.72537682717 Mb/s"
"2016-09-12T07:40:50.208447","57.3552145503 Mb/s","7.60694938316 Mb/s"
"2016-09-12T07:45:41.259229","78.6080774142 Mb/s","6.17118762213 Mb/s"
"2016-09-12T07:50:38.686332","64.4021039726 Mb/s","8.47595255503 Mb/s"
"2016-09-12T07:55:40.814477","50.0659047176 Mb/s","5.61066759268 Mb/s"
"2016-09-12T08:00:31.854803","57.447059614 Mb/s","8.06336554352 Mb/s"
"2016-09-12T08:05:34.269583","74.9921744018 Mb/s","7.85434265932 Mb/s"
"2016-09-12T08:10:37.021440","61.7654880889 Mb/s","5.79914781539 Mb/s"
"2016-09-12T08:15:35.204583","71.2012298042 Mb/s","8.70182835706 Mb/s"
"2016-09-12T08:20:37.464405","73.8569935787 Mb/s","6.94256671944 Mb/s"
"2016-09-12T08:25:40.240495","72.83241251 Mb/s","8.06112520992 Mb/s"
"2016-09-12T08:30:33.861772","77.4625776239 Mb/s","6.59362580121 Mb/s"
"2016-09-12T08:35:36.859361","52.4825401681 Mb/s","6.05655354578 Mb/s"
"2016-09-12T08:40:36.923044","59.1832570494 Mb/s","7.79883555487 Mb/s"
"2016-09-12T08:45:45.845574","60.4866363864 Mb/s","1.64941921876 Mb/s"
"2016-09-12T08:50:42.054196","62.9334475784 Mb/s","1.0568594338 Mb/s"
"2016-09-12T08:55:43.293478","50.9464028695 Mb/s","0.978744029434 Mb/s"
"2016-09-12T09:00:50.895412","50.4932434006 Mb/s","0.856413291566 Mb/s"
"2016-09-12T09:05:40.326710","51.1217197507 Mb/s","1.60522601172 Mb/s"
"2016-09-12T09:10:38.040518","50.9376522905 Mb/s","1.30907198842 Mb/s"
"2016-09-12T09:15:36.623847","55.1658625878 Mb/s","1.97172388419 Mb/s"
"2016-09-12T09:20:41.967447","65.3681865478 Mb/s","1.25424082939 Mb/s"
"2016-09-12T09:25:28.713735","65.1442185735 Mb/s","4.35296004501 Mb/s"
"2016-09-12T09:30:29.038509","48.7403055188 Mb/s","3.6869624452 Mb/s"
"2016-09-12T09:35:34.501185","61.749268322 Mb/s","6.03851401481 Mb/s"
"2016-09-12T09:40:38.706628","62.2402101662 Mb/s","3.16385659913 Mb/s"
"2016-09-12T09:45:31.159076","68.7296217458 Mb/s","3.11672417023 Mb/s"
"2016-09-12T09:50:35.374827","58.52443667 Mb/s","2.9807198881 Mb/s"
"2016-09-12T09:55:33.134284","62.6711622449 Mb/s","3.96262152458 Mb/s"
"2016-09-12T10:00:35.817984","63.5379626328 Mb/s","6.45235625068 Mb/s"
"2016-09-12T10:05:29.161293","53.2339537819 Mb/s","4.1041471526 Mb/s"
"2016-09-12T10:10:33.206940","64.63429876 Mb/s","6.29276177036 Mb/s"
"2016-09-12T10:15:36.082062","63.9312442098 Mb/s","4.37416462489 Mb/s"
"2016-09-12T10:20:29.896577","72.8269775474 Mb/s","4.20616403219 Mb/s"
"2016-09-12T10:25:25.539012","66.750677286 Mb/s","5.12931755093 Mb/s"
"2016-09-12T10:30:25.271079","53.632778456 Mb/s","4.36816563282 Mb/s"
"2016-09-12T10:35:40.798170","64.9143308132 Mb/s","4.33450679797 Mb/s"
"2016-09-12T10:40:38.127364","55.9810439264 Mb/s","4.59589974915 Mb/s"
"2016-09-12T10:45:33.986654","67.9019874271 Mb/s","3.90652316142 Mb/s"
"2016-09-12T10:50:28.533283","71.8721582302 Mb/s","3.20381440106 Mb/s"
"2016-09-12T10:55:29.330362","64.4032828892 Mb/s","5.54251347907 Mb/s"
"2016-09-12T11:00:33.120515","67.1385272821 Mb/s","4.3946752134 Mb/s"
"2016-09-12T11:05:32.971213","62.145080759 Mb/s","4.51277142703 Mb/s"
"2016-09-12T11:10:33.987511","72.1146677514 Mb/s","5.96823800506 Mb/s"
"2016-09-12T11:15:36.132851","76.7266816083 Mb/s","7.72055049578 Mb/s"
"2016-09-12T11:20:28.556473","73.3286002761 Mb/s","7.82803833216 Mb/s"
"2016-09-12T11:25:28.815603","74.6179463175 Mb/s","5.46527030723 Mb/s"
"2016-09-12T11:30:30.526272","69.3276995058 Mb/s","8.73804015948 Mb/s"
"2016-09-12T11:35:46.912786","50.0254278202 Mb/s","6.31824468604 Mb/s"
"2016-09-12T11:40:32.051553","71.2717491365 Mb/s","6.68723432486 Mb/s"
"2016-09-12T11:45:31.468012","74.1176595241 Mb/s","7.82657103016 Mb/s"
"2016-09-12T11:50:28.077706","60.2760489564 Mb/s","7.08449367275 Mb/s"
"2016-09-12T11:55:31.631767","53.1678502474 Mb/s","7.30118743918 Mb/s"
"2016-09-12T12:00:33.783511","65.2246347983 Mb/s","6.44282420523 Mb/s"
"2016-09-12T12:05:47.880731","52.5866590749 Mb/s","6.70699549098 Mb/s"
"2016-09-12T12:10:32.082551","72.1278745335 Mb/s","7.33195949244 Mb/s"
"2016-09-12T12:15:31.275975","49.232565831 Mb/s","5.60988770088 Mb/s"
"2016-09-12T12:20:27.119427","72.4557814868 Mb/s","8.37790622406 Mb/s"
"2016-09-12T12:25:33.503836","72.6404823924 Mb/s","6.14037781142 Mb/s"
"2016-09-12T12:30:28.210745","71.6275131766 Mb/s","7.79808984671 Mb/s"
"2016-09-12T12:35:29.374366","76.4029575944 Mb/s","5.29338954874 Mb/s"
"2016-09-12T12:40:26.801772","70.7347728041 Mb/s","6.90026814454 Mb/s"
"2016-09-12T12:45:30.110225","71.3586171643 Mb/s","8.30476248068 Mb/s"
"2016-09-12T12:50:26.712059","70.6682024108 Mb/s","8.48133893666 Mb/s"
"2016-09-12T12:55:33.152180","38.1440689449 Mb/s","1.45082597675 Mb/s"
"2016-09-12T13:00:45.357512","53.8109933847 Mb/s","0.59157840956 Mb/s"
"2016-09-12T13:05:39.070547","30.1044248655 Mb/s","0.345398721276 Mb/s"
"2016-09-12T13:10:46.037574","29.5162473918 Mb/s","0.732073363973 Mb/s"
"2016-09-12T13:15:39.499608","54.0272699179 Mb/s","1.4066355218 Mb/s"
"2016-09-12T13:20:33.492358","72.8754327975 Mb/s","4.24662250745 Mb/s"
"2016-09-12T13:25:31.928974","70.9477013625 Mb/s","7.42540773732 Mb/s"
"2016-09-12T13:30:34.122425","56.1592928786 Mb/s","7.00709024776 Mb/s"
"2016-09-12T13:35:30.755799","76.1199624763 Mb/s","7.00461446839 Mb/s"
"2016-09-12T13:40:38.453671","73.6868691962 Mb/s","8.5685195392 Mb/s"
"2016-09-12T13:45:33.749760","60.3923403178 Mb/s","7.42745050896 Mb/s"
"2016-09-12T13:50:27.864793","47.867694879 Mb/s","8.19108648883 Mb/s"
"2016-09-12T13:55:29.306478","73.494345211 Mb/s","8.70699487641 Mb/s"
"2016-09-12T14:00:27.126706","65.568355819 Mb/s","9.91418047398 Mb/s"
"2016-09-12T14:05:32.818665","74.1533064914 Mb/s","6.50925900905 Mb/s"
"2016-09-12T14:10:32.557383","54.629455257 Mb/s","6.62429917644 Mb/s"
"2016-09-12T14:15:27.363724","71.7769663637 Mb/s","8.21563919646 Mb/s"
"2016-09-12T14:20:27.136685","75.3005343838 Mb/s","6.90261329309 Mb/s"
"2016-09-12T14:25:28.056090","48.2375455419 Mb/s","5.95092765526 Mb/s"
"2016-09-12T14:30:33.041888","76.6362311821 Mb/s","6.0815459045 Mb/s"
"2016-09-12T14:35:35.537613","76.4978223375 Mb/s","7.97681398767 Mb/s"
"2016-09-12T14:40:44.114865","53.164512513 Mb/s","6.34161918016 Mb/s"
"2016-09-12T14:45:28.140620","73.3270713355 Mb/s","8.00665949124 Mb/s"
"2016-09-12T14:50:35.836408","67.7480279598 Mb/s","6.48241903215 Mb/s"
"2016-09-12T14:55:30.764622","74.5924765199 Mb/s","8.5147304837 Mb/s"
"2016-09-12T15:00:29.416369","68.7809262226 Mb/s","6.72040491142 Mb/s"
"2016-09-12T15:05:28.406618","71.388895919 Mb/s","7.55162163081 Mb/s"
"2016-09-12T15:10:40.260433","59.0243065753 Mb/s","6.23839744775 Mb/s"
"2016-09-12T15:15:36.443317","67.2755462348 Mb/s","7.5144278008 Mb/s"
"2016-09-12T15:20:28.655441","73.8825208372 Mb/s","6.63790831383 Mb/s"
"2016-09-12T15:25:26.544990","71.4183616554 Mb/s","6.62506404425 Mb/s"
"2016-09-12T15:30:33.537124","74.8767885868 Mb/s","9.08321609181 Mb/s"
"2016-09-12T15:35:28.594311","74.8841426191 Mb/s","7.01977361322 Mb/s"
"2016-09-12T15:40:28.200711","74.0593799418 Mb/s","8.51350923825 Mb/s"
"2016-09-12T15:45:30.369214","73.1452502618 Mb/s","6.49662751583 Mb/s"
"2016-09-12T15:50:28.136922","69.2274818426 Mb/s","8.34762220866 Mb/s"
"2016-09-12T15:55:33.231092","75.1342440093 Mb/s","7.92352250216 Mb/s"
"2016-09-12T16:00:28.486502","70.1142961121 Mb/s","8.06850862487 Mb/s"
"2016-09-12T16:05:31.770324","76.7004253033 Mb/s","7.29153564711 Mb/s"
"2016-09-12T16:10:32.415486","70.5367873175 Mb/s","6.30228096723 Mb/s"
"2016-09-12T16:15:40.520749","62.8714497791 Mb/s","8.80126002837 Mb/s"
"2016-09-12T16:20:31.165216","77.99026955 Mb/s","7.70488675586 Mb/s"
"2016-09-12T16:25:30.095116","66.3539063192 Mb/s","7.47922879874 Mb/s"
"2016-09-12T16:30:28.691023","69.3793427863 Mb/s","8.35494228069 Mb/s"
"2016-09-12T16:35:43.829250","47.0517566329 Mb/s","5.58103136023 Mb/s"
"2016-09-12T16:40:30.879723","67.809972758 Mb/s","9.18454582583 Mb/s"
"2016-09-12T16:45:40.126158","68.0554876974 Mb/s","6.83380158726 Mb/s"
"2016-09-12T16:50:35.788471","71.5541921279 Mb/s","8.33811382073 Mb/s"
"2016-09-12T16:55:33.140307","76.9649617856 Mb/s","5.72185870889 Mb/s"
"2016-09-12T17:00:38.859751","63.7337205142 Mb/s","6.93233643098 Mb/s"
"2016-09-12T17:05:30.215803","72.5940953537 Mb/s","8.35500061361 Mb/s"
"2016-09-12T17:10:30.764964","73.514180962 Mb/s","6.32156497163 Mb/s"
"2016-09-12T17:15:35.036102","78.1780923514 Mb/s","6.1717068858 Mb/s"
"2016-09-12T17:20:26.982540","73.386284193 Mb/s","7.93165973706 Mb/s"
"2016-09-12T17:25:33.849358","66.7132719407 Mb/s","6.34138123215 Mb/s"
"2016-09-12T17:30:36.387965","76.3419483687 Mb/s","9.48419785334 Mb/s"
"2016-09-12T17:35:26.203416","76.2895376178 Mb/s","7.98032907744 Mb/s"
"2016-09-12T17:40:38.095792","72.8663651595 Mb/s","8.41454793245 Mb/s"
"2016-09-12T17:45:38.468207","75.5114625917 Mb/s","7.92024414587 Mb/s"
"2016-09-12T17:50:39.058348","62.6891337207 Mb/s","7.41957990524 Mb/s"
"2016-09-12T17:55:29.079939","67.3410445633 Mb/s","7.71673615198 Mb/s"
"2016-09-12T18:00:32.826110","67.6517585949 Mb/s","5.46232816017 Mb/s"
"2016-09-12T18:05:35.969944","76.317935235 Mb/s","8.1859682903 Mb/s"
"2016-09-12T18:10:29.013162","72.7136911924 Mb/s","7.85374629325 Mb/s"
"2016-09-12T18:15:34.801520","45.2511536387 Mb/s","5.66052538457 Mb/s"
"2016-09-12T18:20:29.627558","75.0601888031 Mb/s","5.38734981756 Mb/s"
"2016-09-12T18:25:26.470941","77.2172434876 Mb/s","4.69029642352 Mb/s"
"2016-09-12T18:30:29.300018","70.2119149549 Mb/s","6.98116406647 Mb/s"
"2016-09-12T18:35:35.467901","37.6368076063 Mb/s","4.355582224 Mb/s"
"2016-09-12T18:40:29.858711","68.5941016895 Mb/s","8.42881318434 Mb/s"
"2016-09-12T18:45:29.653794","68.6929216873 Mb/s","8.73624652359 Mb/s"
